T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-05-21,2026-05-22,freeze,nlu,300863.SZ,卡倍亿,汽车零部件,92.1,"{'sector': 0.905, 'trend': 1.0, 'pos': 1.0, 'mom': 0.7, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车零部件](当日涨幅分位86%, 板块涨停4家) 距60日高点5.7% 20日涨幅31.4%",板块[汽车零部件]轮动延续/资金承接,收盘55.05 MA20上方 量比1.05,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收55.05,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-22,2026-05-25,normal,lu,300907.SZ,康平科技,电机,72.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比15.2% 涨停时间10:54 题材内涨停3家 成交4.5亿,机器人+电机+股权激励,1连板 换手承接量比1.49,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收41.11,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-22,2026-05-25,normal,lu,603960.SH,克来机电,汽车零部件,66.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比14.1% 涨停时间11:16 题材内涨停3家 成交3.3亿,机器人+AI应用+汽车电子,1连板 换手承接量比1.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收23.67,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-22,2026-05-25,normal,nlu,002947.SZ,恒铭达,消费电子,95.18125,"{'sector': 0.9090624999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位87%, 板块涨停3家) 距60日高点6.0% 20日涨幅23.6%",板块[消费电子]轮动延续/资金承接,收盘89.40 MA20上方 量比0.72,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收89.40,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-22,2026-05-25,normal,nlu,002196.SZ,方正电机,电机,92.51875,"{'sector': 0.9259375, 'trend': 1.0, 'pos': 0.7, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电机](当日涨幅分位88%, 板块涨停3家) 距60日高点9.5% 20日涨幅15.4%",板块[电机]轮动延续/资金承接,收盘16.74 MA20上方 量比0.81,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收16.74,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-25,2026-05-26,defensive,lu,600520.SH,三佳科技,专用设备,85.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 先进封装方向 1板 封单比17.2% 涨停时间10:21 题材内涨停5家 成交4.5亿,先进封装+半导体设备+合肥国资,1连板 换手承接量比0.89,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收33.47,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-25,2026-05-26,defensive,lu,002388.SZ,新亚制程,其他电子,71.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比35.3% 涨停时间10:04 题材内涨停3家 成交2.1亿,人形机器人+六氟磷酸锂+锂电池+华为客户,1连板 换手承接量比1.76,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.85,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-25,2026-05-26,defensive,nlu,001389.SZ,广合科技,元件,96.325,"{'sector': 0.96625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位94%, 板块涨停4家) 距60日高点3.5% 20日涨幅20.5%",板块[元件]轮动延续/资金承接,收盘190.33 MA20上方 量比1.19,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收190.33,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-26,2026-05-27,defensive,lu,600520.SH,三佳科技,专用设备,70.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 0.6}",涨停组: 先进封装方向 2板 封单比47.0% 涨停时间09:25 题材内涨停2家 成交3.0亿,先进封装+半导体设备+合肥国资+一季报扭亏,2连板 换手承接量比0.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收36.82,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-26,2026-05-27,defensive,lu,002185.SZ,华天科技,半导体,62.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 先进封装方向 2板 封单比7.4% 涨停时间09:25 题材内涨停2家 成交112.4亿,先进封装+30亿扩产+存储封测,2连板 换手承接量比1.37,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收18.67,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-26,2026-05-27,defensive,nlu,002273.SZ,水晶光电,光学光电子,97.8125,"{'sector': 0.890625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光学光电子](当日涨幅分位81%, 板块涨停3家) 距60日高点6.3% 20日涨幅17.4%",板块[光学光电子]轮动延续/资金承接,收盘39.09 MA20上方 量比0.73,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收39.09,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-27,2026-05-28,defensive,lu,600758.SH,辽宁能源,煤炭开采加工,69.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 1板 封单比8.7% 涨停时间10:23 题材内涨停3家 成交6.4亿,电力+煤炭+国企,1连板 换手承接量比0.88,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.64,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-27,2026-05-28,defensive,lu,000892.SZ,欢瑞世纪,影视院线,66.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 短剧游戏方向 1板 封单比29.6% 涨停时间09:49 题材内涨停2家 成交2.7亿,短剧游戏+互动影游+AIGC,1连板 换手承接量比1.74,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.5,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-27,2026-05-28,defensive,nlu,002436.SZ,兴森科技,元件,93.93125,"{'sector': 0.8465625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位70%, 板块涨停3家) 距60日高点6.3% 20日涨幅29.8%",板块[元件]轮动延续/资金承接,收盘36.99 MA20上方 量比0.84,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收36.99,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-28,2026-05-29,normal,lu,000539.SZ,粤电力A,电力,83.5,"{'theme': 0.4, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 2板 封单比15.6% 涨停时间09:30 题材内涨停3家 成交12.0亿,电力+业绩减亏+广东国资,2连板 换手承接量比1.31,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.07,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-28,2026-05-29,normal,lu,603861.SH,白云电器,电网设备,73.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: HVDC方向 1板 封单比31.4% 涨停时间09:43 题材内涨停2家 成交3.9亿,HVDC+数据中心+变压器出海,1连板 换手承接量比1.48,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.72,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-28,2026-05-29,normal,nlu,002851.SZ,麦格米特,其他电源设备,94.0625,"{'sector': 0.703125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[其他电源设备](当日涨幅分位86%, 板块涨停1家) 距60日高点6.8% 20日涨幅25.4%",板块[其他电源设备]轮动延续/资金承接,收盘135.46 MA20上方 量比0.75,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收135.46,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-28,2026-05-29,normal,nlu,300809.SZ,华辰装备,通用设备,93.9625,"{'sector': 0.848125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位85%, 板块涨停7家) 距60日高点8.0% 20日涨幅24.7%",板块[通用设备]轮动延续/资金承接,收盘39.89 MA20上方 量比0.75,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收39.89,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-29,2026-06-01,defensive,lu,000539.SZ,粤电力A,电力,95.0,"{'theme': 0.8, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 3板 封单比18.8% 涨停时间09:31 题材内涨停5家 成交10.2亿,电力+业绩减亏+广东国资,3连板 换手承接量比0.94,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.88,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-29,2026-06-01,defensive,lu,000037.SZ,深南电A,电力,88.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 1板 封单比16.1% 涨停时间09:35 题材内涨停5家 成交3.6亿,电力+综合能源+储能+一季报扭亏,1连板 换手承接量比1.26,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.5,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-29,2026-06-01,defensive,nlu,600236.SH,桂冠电力,电力,87.53125,"{'sector': 0.9765625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 0.6, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位96%, 板块涨停7家) 距60日高点8.0% 20日涨幅14.6%",板块[电力]轮动延续/资金承接,收盘11.36 MA20上方 量比1.17,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.36,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-01,2026-06-02,normal,lu,603341.SH,龙旗科技,消费电子,88.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI PC方向 1板 封单比16.6% 涨停时间09:42 题材内涨停5家 成交5.1亿,AI PC+AI眼镜+机器人,1连板 换手承接量比1.34,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收37.91,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-01,2026-06-02,normal,lu,600403.SH,大有能源,煤炭开采加工,83.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 0.6, 'struct': 1.0}",涨停组: 煤炭方向 1板 封单比27.2% 涨停时间10:57 题材内涨停6家 成交2.4亿,煤炭+河南国资重组+国企改革,1连板 换手承接量比1.79,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.56,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-01,2026-06-02,normal,nlu,000582.SZ,北部湾港,港口航运,88.94375,"{'sector': 0.5971875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[港口航运](当日涨幅分位72%, 板块涨停1家) 距60日高点7.2% 20日涨幅17.7%",板块[港口航运]轮动延续/资金承接,收盘13.22 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收13.22,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-01,2026-06-02,normal,nlu,000887.SZ,中鼎股份,汽车零部件,87.2125,"{'sector': 0.510625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车零部件](当日涨幅分位36%, 板块涨停5家) 距60日高点2.9% 20日涨幅20.7%",板块[汽车零部件]轮动延续/资金承接,收盘20.98 MA20上方 量比0.80,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收20.98,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-02,2026-06-03,defensive,lu,600403.SH,大有能源,煤炭开采加工,74.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 煤炭方向 2板 封单比120.4% 涨停时间09:30 题材内涨停2家 成交1.5亿,煤炭+河南国资重组+国企改革,2连板 换手承接量比0.99,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.12,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-02,2026-06-03,defensive,lu,600121.SH,郑州煤电,煤炭开采加工,72.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 煤炭方向 2板 封单比8.2% 涨停时间09:31 题材内涨停2家 成交10.4亿,煤炭+机器人+算力中心+郑州国资,2连板 换手承接量比1.93,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.17,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-02,2026-06-03,defensive,nlu,002636.SZ,金安国纪,元件,93.4,"{'sector': 0.97, 'trend': 1.0, 'pos': 0.7, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位99%, 板块涨停3家) 距60日高点10.9% 20日涨幅13.1%",板块[元件]轮动延续/资金承接,收盘50.63 MA20上方 量比0.84,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收50.63,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-03,2026-06-04,defensive,lu,002137.SZ,实益达,光学光电子,78.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 先进封装方向 2板 封单比53.1% 涨停时间09:30 题材内涨停2家 成交3.1亿,先进封装+间接投资宇树科技+智能硬件,2连板 换手承接量比0.97,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.4,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-03,2026-06-04,defensive,lu,600403.SH,大有能源,煤炭开采加工,74.0,"{'theme': 0.2, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 煤炭方向 3板 封单比8.7% 涨停时间09:43 题材内涨停2家 成交6.4亿,煤炭+河南国资重组+国企改革,3连板 换手承接量比2.37,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.73,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-03,2026-06-04,defensive,nlu,600575.SH,淮河能源,电力,95.54375,"{'sector': 0.9271874999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位87%, 板块涨停7家) 距60日高点5.7% 20日涨幅17.4%",板块[电力]轮动延续/资金承接,收盘4.11 MA20上方 量比1.20,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收4.11,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-04,2026-06-05,defensive,lu,603135.SH,中重科技,专用设备,74.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 机器人方向 2板 封单比24.9% 涨停时间09:34 题材内涨停2家 成交1.9亿,机器人+出海+新增订单+到期赎回,2连板 换手承接量比1.85,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.75,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-04,2026-06-05,defensive,lu,002590.SZ,万安科技,汽车零部件,69.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比101.2% 涨停时间09:38 题材内涨停2家 成交1.9亿,机器人+智能驾驶+底盘系统,1连板 换手承接量比1.39,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.44,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-04,2026-06-05,defensive,nlu,300221.SZ,银禧科技,塑料制品,93.425,"{'sector': 0.82125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[塑料制品](当日涨幅分位87%, 板块涨停3家) 距60日高点4.8% 20日涨幅26.4%",板块[塑料制品]轮动延续/资金承接,收盘14.47 MA20上方 量比0.92,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收14.47,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-05,2026-06-08,normal,lu,300626.SZ,华瑞股份,电机,90.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比26.5% 涨停时间10:16 题材内涨停7家 成交4.8亿,机器人+换向器+地方国企+控股股东股权转让,1连板 换手承接量比1.14,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收40.3,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-05,2026-06-08,normal,lu,002194.SZ,武汉凡谷,通信设备,88.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比36.4% 涨停时间09:39 题材内涨停5家 成交4.3亿,商业航天+6G预研+射频器件,1连板 换手承接量比0.94,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.14,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-05,2026-06-08,normal,nlu,605020.SH,永和股份,化学制品,92.18125,"{'sector': 0.7590625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制品](当日涨幅分位66%, 板块涨停3家) 距60日高点6.6% 20日涨幅27.2%",板块[化学制品]轮动延续/资金承接,收盘34.46 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收34.46,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-05,2026-06-08,normal,nlu,002456.SZ,欧菲光,光学光电子,89.49375,"{'sector': 0.8746875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光学光电子](当日涨幅分位77%, 板块涨停4家) 距60日高点3.5% 20日涨幅10.0%",板块[光学光电子]轮动延续/资金承接,收盘9.86 MA20上方 量比0.95,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.86,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-08,2026-06-09,defensive,lu,002354.SZ,天娱数科,文化传媒,84.5,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 物理AI方向 2板 封单比31.9% 涨停时间09:30 题材内涨停4家 成交8.0亿,物理AI+具身智能+算力租赁+AI应用,2连板 换手承接量比0.64,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.33,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-08,2026-06-09,defensive,lu,301302.SZ,华如科技,军工电子,74.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 物理AI方向 1板 封单比10.9% 涨停时间10:26 题材内涨停4家 成交4.6亿,物理AI+模训器材+军事大模型+航天复合材料,1连板 换手承接量比1.92,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收30.12,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-08,2026-06-09,defensive,nlu,601101.SH,昊华能源,煤炭开采加工,90.51875,"{'sector': 0.6759375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[煤炭开采加工](当日涨幅分位78%, 板块涨停1家) 距60日高点8.0% 20日涨幅19.9%",板块[煤炭开采加工]轮动延续/资金承接,收盘13.21 MA20上方 量比0.68,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收13.21,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-09,2026-06-10,normal,lu,603211.SH,晋拓股份,汽车零部件,83.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比15.5% 涨停时间09:30 题材内涨停4家 成交3.3亿,人形机器人+机器人零部件+定增扩产,1连板 换手承接量比1.40,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收31.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-09,2026-06-10,normal,lu,001696.SZ,宗申动力,通用设备,78.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 低空经济方向 2板 封单比16.2% 涨停时间09:37 题材内涨停2家 成交11.9亿,低空经济+航空发动机+资产置换+通用机械,2连板 换手承接量比2.05,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收17.55,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-09,2026-06-10,normal,nlu,002106.SZ,莱宝高科,光学光电子,94.875,"{'sector': 0.8937499999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光学光电子](当日涨幅分位82%, 板块涨停3家) 距60日高点5.8% 20日涨幅20.4%",板块[光学光电子]轮动延续/资金承接,收盘13.14 MA20上方 量比0.80,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收13.14,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-09,2026-06-10,normal,nlu,600255.SH,鑫科材料,金属新材料,94.4125,"{'sector': 0.720625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[金属新材料](当日涨幅分位86%, 板块涨停1家) 距60日高点7.7% 20日涨幅21.2%",板块[金属新材料]轮动延续/资金承接,收盘4.46 MA20上方 量比0.91,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收4.46,板块退潮补跌/资金承接不足/持续阴跌,1
2026-06-10,2026-06-11,defensive,lu,002971.SZ,和远气体,化学制品,74.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 六氟化钨方向 2板 封单比81.0% 涨停时间09:30 题材内涨停2家 成交3.6亿,六氟化钨+电子特气+硅基新材料,2连板 换手承接量比0.34,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收47.95,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-06-10,2026-06-11,defensive,lu,002165.SZ,红宝丽,化学制品,73.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 环氧丙烷方向 1板 封单比51.1% 涨停时间09:35 题材内涨停2家 成交3.1亿,环氧丙烷+技改临近+绿色建材+出海,1连板 换手承接量比0.95,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.3,高位情绪兑现/次日低开大幅回撤/炸板断板,1
