T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-04-29,2026-04-30,normal,nlu,002245.SZ,蔚蓝锂芯,电池,98.5859375,"{'sector': 0.9734375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电池](当日涨幅分位97%, 板块涨停7家) 距60日高点1.6% 20日涨幅28.0%",板块[电池]轮动延续/资金承接,收盘14.32 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收14.32,板块退潮补跌/资金承接不足/持续阴跌,1
2026-04-29,2026-04-30,normal,nlu,002460.SZ,赣锋锂业,能源金属,97.75,"{'sector': 0.9899999999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[能源金属](当日涨幅分位98%, 板块涨停3家) 距60日高点1.8% 20日涨幅10.9%",板块[能源金属]轮动延续/资金承接,收盘86.65 MA20上方 量比1.18,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收86.65,板块退潮补跌/资金承接不足/持续阴跌,1
2026-04-30,2026-05-06,normal,lu,601086.SH,国芳集团,零售,89.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 一季报增长方向 1板 封单比25.8% 涨停时间09:44 题材内涨停14家 成交2.2亿,一季报增长+百货零售+IP经济+参股券商,1连板 换手承接量比2.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.93,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-04-30,2026-05-06,normal,lu,002591.SZ,恒大高新,化学制品,89.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 一季报增长方向 1板 封单比17.5% 涨停时间09:25 题材内涨停14家 成交1.8亿,一季报增长+钠电材料+硅碳负极,1连板 换手承接量比1.51,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.36,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-04-30,2026-05-06,normal,nlu,002756.SZ,永兴材料,能源金属,97.8671875,"{'sector': 0.9946875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[能源金属](当日涨幅分位99%, 板块涨停4家) 距60日高点2.9% 20日涨幅18.8%",板块[能源金属]轮动延续/资金承接,收盘86.69 MA20上方 量比1.24,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收86.69,板块退潮补跌/资金承接不足/持续阴跌,1
2026-04-30,2026-05-06,normal,nlu,002213.SZ,大为股份,半导体,97.4609375,"{'sector': 0.9784375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位97%, 板块涨停4家) 距60日高点5.4% 20日涨幅27.3%",板块[半导体]轮动延续/资金承接,收盘37.30 MA20上方 量比1.02,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收37.30,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-06,2026-05-07,aggressive,lu,603316.SH,诚邦股份,半导体,93.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向 1板 封单比16.5% 涨停时间09:40 题材内涨停7家 成交4.2亿,存储芯片+业绩暴增+定增扩产,1连板 换手承接量比1.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收17.15,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-06,2026-05-07,aggressive,lu,002355.SZ,兴民智通,汽车零部件,88.75,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比28.7% 涨停时间10:47 题材内涨停10家 成交3.3亿,算力租赁+低空经济+车联网,1连板 换手承接量比2.12,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.6,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-06,2026-05-07,aggressive,nlu,600110.SH,诺德股份,电池,98.8046875,"{'sector': 0.9521875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电池](当日涨幅分位93%, 板块涨停3家) 距60日高点0.3% 20日涨幅22.6%",板块[电池]轮动延续/资金承接,收盘11.45 MA20上方 量比0.98,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.45,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-06,2026-05-07,aggressive,nlu,000688.SZ,国城矿业,小金属,98.359375,"{'sector': 0.9643750000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[小金属](当日涨幅分位97%, 板块涨停3家) 距60日高点3.7% 20日涨幅28.4%",板块[小金属]轮动延续/资金承接,收盘50.79 MA20上方 量比0.82,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收50.79,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-07,2026-05-08,aggressive,lu,002031.SZ,巨轮智能,专用设备,91.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比33.2% 涨停时间09:51 题材内涨停8家 成交4.9亿,人形机器人+RV减速器+XT减速器,1连板 换手承接量比1.34,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.42,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-07,2026-05-08,aggressive,lu,603278.SH,大业股份,通用设备,90.25,"{'theme': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 2板 封单比11.5% 涨停时间09:55 题材内涨停8家 成交5.3亿,人形机器人+腱绳+商业航天+胎圈钢丝,2连板 换手承接量比1.66,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.55,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-07,2026-05-08,aggressive,nlu,002902.SZ,铭普光磁,通信设备,98.328125,"{'sector': 0.933125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位96%, 板块涨停5家) 距60日高点0.9% 20日涨幅21.8%",板块[通信设备]轮动延续/资金承接,收盘32.89 MA20上方 量比0.96,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收32.89,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-07,2026-05-08,aggressive,nlu,603078.SH,江化微,电子化学品,98.2890625,"{'sector': 0.9615625000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电子化学品](当日涨幅分位95%, 板块涨停3家) 距60日高点0.6% 20日涨幅27.6%",板块[电子化学品]轮动延续/资金承接,收盘27.31 MA20上方 量比1.38,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收27.31,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-08,2026-05-11,aggressive,lu,603278.SH,大业股份,通用设备,91.75,"{'theme': 1.0, 'ladder': 1.0, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 3板 封单比11.1% 涨停时间10:15 题材内涨停11家 成交8.7亿,人形机器人+腱绳+商业航天+胎圈钢丝,3连板 换手承接量比1.88,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.91,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-08,2026-05-11,aggressive,lu,002009.SZ,天奇股份,专用设备,91.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比17.2% 涨停时间10:26 题材内涨停11家 成交13.3亿,人形机器人+锂电循环+智能装备,1连板 换手承接量比1.95,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收26.96,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-08,2026-05-11,aggressive,nlu,000063.SZ,中兴通讯,通信设备,95.859375,"{'sector': 0.9143749999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位88%, 板块涨停6家) 距60日高点1.2% 20日涨幅19.6%",板块[通信设备]轮动延续/资金承接,收盘38.21 MA20上方 量比0.99,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收38.21,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-08,2026-05-11,aggressive,nlu,002406.SZ,远东传动,汽车零部件,95.71875,"{'sector': 0.90875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车零部件](当日涨幅分位92%, 板块涨停7家) 距60日高点4.1% 20日涨幅16.6%",板块[汽车零部件]轮动延续/资金承接,收盘7.92 MA20上方 量比1.33,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.92,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-11,2026-05-12,aggressive,lu,000062.SZ,深圳华强,其他电子,79.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 0.4, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向 1板 封单比7.2% 涨停时间10:16 题材内涨停6家 成交32.8亿,存储芯片+华为昇腾+分销龙头+一季报增长,1连板 换手承接量比0.82,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收39.09,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-11,2026-05-12,aggressive,lu,603499.SH,翔港科技,包装印刷,71.75,"{'theme': 1.0, 'ladder': 0.55, 'seal': 0.15, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向 1板 封单比0.9% 涨停时间10:36 题材内涨停6家 成交4.7亿,存储芯片+烟包高增+包装印刷,1连板 换手承接量比2.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收23.07,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-11,2026-05-12,aggressive,nlu,002049.SZ,紫光国微,半导体,97.7421875,"{'sector': 0.9896875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位98%, 板块涨停4家) 距60日高点1.0% 20日涨幅18.7%",板块[半导体]轮动延续/资金承接,收盘81.64 MA20上方 量比1.39,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收81.64,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-11,2026-05-12,aggressive,nlu,002741.SZ,光华科技,电子化学品,97.4140625,"{'sector': 0.9765625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电子化学品](当日涨幅分位98%, 板块涨停4家) 距60日高点3.7% 20日涨幅29.9%",板块[电子化学品]轮动延续/资金承接,收盘22.76 MA20上方 量比1.17,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收22.76,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-12,2026-05-13,defensive,lu,603331.SH,百达精工,通用设备,74.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比28.0% 涨停时间09:39 题材内涨停3家 成交2.2亿,人形机器人+银河通用合作+汽车零部件,1连板 换手承接量比0.98,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.28,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-12,2026-05-13,defensive,nlu,002706.SZ,良信股份,电网设备,98.203125,"{'sector': 0.9581250000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位97%, 板块涨停8家) 距60日高点8.0% 20日涨幅25.5%",板块[电网设备]轮动延续/资金承接,收盘12.04 MA20上方 量比1.69,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收12.04,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-12,2026-05-13,defensive,nlu,002015.SZ,协鑫能科,电力,97.0703125,"{'sector': 0.9628125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位97%, 板块涨停6家) 距60日高点7.5% 20日涨幅22.1%",板块[电力]轮动延续/资金承接,收盘21.15 MA20上方 量比1.26,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收21.15,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-13,2026-05-14,aggressive,lu,000889.SZ,中嘉博创,通信服务,88.75,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比16.7% 涨停时间10:43 题材内涨停9家 成交8.3亿,算力租赁+5G消息+通信运维+亏损收窄,1连板 换手承接量比0.95,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.57,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-13,2026-05-14,aggressive,lu,000601.SZ,韶能股份,电力,88.5,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向 2板 封单比40.9% 涨停时间09:30 题材内涨停4家 成交6.6亿,算电协同+储能+绿电直供,2连板 换手承接量比0.81,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.9,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-13,2026-05-14,aggressive,nlu,002335.SZ,科华数据,其他电源设备,98.6796875,"{'sector': 0.9771875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[其他电源设备](当日涨幅分位99%, 板块涨停4家) 距60日高点2.2% 20日涨幅19.9%",板块[其他电源设备]轮动延续/资金承接,收盘48.72 MA20上方 量比1.17,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收48.72,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-13,2026-05-14,aggressive,nlu,000815.SZ,美利云,通信服务,98.53125,"{'sector': 0.94125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位94%, 板块涨停4家) 距60日高点4.2% 20日涨幅17.2%",板块[通信服务]轮动延续/资金承接,收盘22.47 MA20上方 量比0.92,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收22.47,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-14,2026-05-15,defensive,lu,002809.SZ,红墙股份,化学制品,67.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 环氧丙烷方向 1板 封单比20.1% 涨停时间10:22 题材内涨停2家 成交2.9亿,环氧丙烷+精细化工+产能爬坡,1连板 换手承接量比2.39,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.46,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-14,2026-05-15,defensive,nlu,002157.SZ,正邦科技,养殖业,96.3359375,"{'sector': 0.8834375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[养殖业](当日涨幅分位97%, 板块涨停3家) 距60日高点6.0% 20日涨幅9.1%",板块[养殖业]轮动延续/资金承接,收盘3.46 MA20上方 量比1.54,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收3.46,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-14,2026-05-15,defensive,nlu,000672.SZ,上峰材料,建筑材料,95.3515625,"{'sector': 0.8140624999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[建筑材料](当日涨幅分位78%, 板块涨停3家) 距60日高点6.6% 20日涨幅28.0%",板块[建筑材料]轮动延续/资金承接,收盘16.34 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收16.34,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-15,2026-05-18,defensive,lu,603386.SH,骏亚科技,元件,93.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比32.5% 涨停时间09:37 题材内涨停9家 成交3.7亿,人形机器人+PCB+光模块HDI,1连板 换手承接量比0.91,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.92,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-15,2026-05-18,defensive,nlu,603699.SH,纽威股份,通用设备,96.15625,"{'sector': 0.92625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位92%, 板块涨停4家) 距60日高点2.9% 20日涨幅27.6%",板块[通用设备]轮动延续/资金承接,收盘63.84 MA20上方 量比1.42,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收63.84,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-15,2026-05-18,defensive,nlu,603283.SH,赛腾股份,自动化设备,96.1484375,"{'sector': 0.8759375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[自动化设备](当日涨幅分位97%, 板块涨停2家) 距60日高点4.2% 20日涨幅19.9%",板块[自动化设备]轮动延续/资金承接,收盘46.67 MA20上方 量比1.22,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收46.67,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-18,2026-05-19,normal,lu,600850.SH,电科数字,IT服务,88.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比26.2% 涨停时间09:31 题材内涨停5家 成交3.3亿,商业航天+AI算力+央企+行政处罚将落地,1连板 换手承接量比1.15,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收20.46,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-18,2026-05-19,normal,lu,603938.SH,三孚股份,化学原料,87.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 存储芯片方向 1板 封单比16.7% 涨停时间09:32 题材内涨停7家 成交5.7亿,存储芯片+光纤材料+电子特气,1连板 换手承接量比0.43,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收44.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-18,2026-05-19,normal,nlu,002815.SZ,崇达技术,元件,96.84375,"{'sector': 0.9537499999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位95%, 板块涨停4家) 距60日高点7.6% 20日涨幅5.1%",板块[元件]轮动延续/资金承接,收盘15.64 MA20上方 量比0.77,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收15.64,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-18,2026-05-19,normal,nlu,002241.SZ,歌尔股份,消费电子,95.671875,"{'sector': 0.906875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位86%, 板块涨停3家) 距60日高点5.1% 20日涨幅7.1%",板块[消费电子]轮动延续/资金承接,收盘25.63 MA20上方 量比1.05,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收25.63,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-19,2026-05-20,aggressive,lu,605488.SH,福莱新材,塑料制品,79.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比71.1% 涨停时间09:31 题材内涨停4家 成交2.7亿,人形机器人+柔性传感器+定增扩产,1连板 换手承接量比0.86,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收38.52,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-19,2026-05-20,aggressive,lu,603206.SH,嘉环科技,通信服务,78.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI算力方向 2板 封单比31.6% 涨停时间09:37 题材内涨停2家 成交3.4亿,AI算力+华为合作+训推一体机,2连板 换手承接量比1.75,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收21.03,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-19,2026-05-20,aggressive,nlu,603061.SH,金海通,半导体,99.265625,"{'sector': 0.970625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位95%, 板块涨停3家) 距60日高点4.1% 20日涨幅28.8%",板块[半导体]轮动延续/资金承接,收盘316.90 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收316.90,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-19,2026-05-20,aggressive,nlu,002617.SZ,露笑科技,电力,98.9765625,"{'sector': 0.9590624999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位97%, 板块涨停8家) 距60日高点7.7% 20日涨幅23.5%",板块[电力]轮动延续/资金承接,收盘9.45 MA20上方 量比1.03,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.45,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-20,2026-05-21,defensive,lu,002272.SZ,川润股份,通用设备,79.0,"{'theme': 0.4, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向 3板 封单比8.7% 涨停时间09:25 题材内涨停3家 成交15.1亿,液冷服务器+机器人+定增扩产,3连板 换手承接量比1.12,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收24.94,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-05-20,2026-05-21,defensive,nlu,002049.SZ,紫光国微,半导体,97.7109375,"{'sector': 0.9884375000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位98%, 板块涨停7家) 距60日高点1.8% 20日涨幅11.5%",板块[半导体]轮动延续/资金承接,收盘81.00 MA20上方 量比1.07,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收81.00,板块退潮补跌/资金承接不足/持续阴跌,1
2026-05-20,2026-05-21,defensive,nlu,605589.SH,圣泉集团,塑料制品,95.4765625,"{'sector': 0.8490625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[塑料制品](当日涨幅分位77%, 板块涨停3家) 距60日高点1.3% 20日涨幅24.0%",板块[塑料制品]轮动延续/资金承接,收盘47.36 MA20上方 量比0.94,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收47.36,板块退潮补跌/资金承接不足/持续阴跌,1
